schema_version,timestamp_ms,session_id,config_id,vesc_vin_V,vesc_battery_A,vesc_motor_A,vesc_duty,vesc_erpm,vesc_mosfet_C,vesc_motor_or_safety_ntc_C,pack1_C,pack2_C,pack3_C,pack4_C,pack5_C,pack6_C,enclosure_C,water_adc,water_alarm,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,amp_hours,watt_hours,fault_code,remote_ok,sd_ok,gps_lat,gps_lon,gps_speed_mps,gps_course_deg,gps_fix_quality,sim_state,scenario
1.0.0,471400,2026-08-14-001,FOIL_002,48.466251,0.180094,0.225117,0.000000,-58.248478,27.672187,24.446102,23.081304,23.326456,23.304264,33.956654,23.403451,23.517332,22.771254,3869.576483,False,0.224376,0.036834,0.757962,24.028379,5.256990,14.617892,1.903449,91.478464,0,True,True,40.568524,-105.147430,0.000000,22.898712,2,IDLE,Pack 4 thermal anomaly
1.0.0,471500,2026-08-14-001,FOIL_002,48.466664,0.171858,0.214822,0.028386,970.528587,27.671797,24.446106,23.087358,23.209270,23.354119,33.903875,23.503363,23.497996,22.771256,3851.750900,False,-0.066918,-0.242346,0.836970,18.074803,-11.991465,10.265752,1.903454,91.478695,0,True,True,40.568524,-105.147430,0.136386,22.914397,2,IDLE,Pack 4 thermal anomaly
1.0.0,471600,2026-08-14-001,FOIL_002,48.466953,0.166067,0.207584,0.000000,-130.218903,27.671526,24.446109,23.083782,23.254970,23.223360,34.015384,23.412675,23.440004,22.771258,3877.622274,False,-0.185328,0.120756,0.891868,1.411964,-1.519554,19.632613,1.903458,91.478919,0,True,True,40.568524,-105.147430,0.000000,22.930099,2,IDLE,Pack 4 thermal anomaly
1.0.0,471700,2026-08-14-001,FOIL_002,48.466938,0.166281,0.207851,0.000000,219.299787,27.671545,24.446113,23.178201,23.214369,23.311690,34.048715,23.508476,23.515273,22.771260,3866.627205,False,-0.145675,0.372559,1.238734,-32.639426,-19.352003,-13.798408,1.903463,91.479143,0,True,True,40.568524,-105.147430,0.000000,22.945817,2,IDLE,Pack 4 thermal anomaly
1.0.0,471800,2026-08-14-001,FOIL_002,48.467835,0.148487,0.185609,0.025356,2115.257460,27.670691,24.446116,23.068133,23.248939,23.297092,33.971898,23.569062,23.560190,22.771262,3857.325746,False,0.103913,-0.019186,0.663092,4.707198,-1.816662,-27.434839,1.903467,91.479343,0,True,True,40.568524,-105.147430,0.281793,22.961552,2,IDLE,Pack 4 thermal anomaly
1.0.0,471900,2026-08-14-001,FOIL_002,48.466604,0.172743,0.215929,0.028938,2795.553242,27.671876,24.446120,23.118892,23.161626,23.389214,33.918976,23.496795,23.520185,22.771264,3858.578855,False,0.019244,0.066060,1.170760,-14.393474,-16.966422,3.811693,1.903472,91.479575,0,True,True,40.568524,-105.147430,0.421693,22.977304,2,IDLE,Pack 4 thermal anomaly
1.0.0,472000,2026-08-14-001,FOIL_002,48.467507,0.154822,0.193527,0.068407,1953.659357,27.671015,24.446123,23.000228,23.271018,23.098721,33.971097,23.536213,23.531804,22.771266,3862.217079,False,0.277662,-0.045836,0.704519,17.719194,-14.250580,1.536067,1.903476,91.479784,0,True,True,40.568524,-105.147430,0.289197,22.993072,2,IDLE,Pack 4 thermal anomaly
1.0.0,472100,2026-08-14-001,FOIL_002,48.465841,0.187674,0.234593,0.090705,4157.013536,27.672618,24.446127,23.180625,23.252684,23.330464,34.041174,23.481540,23.647650,22.771268,3845.988246,False,-0.025534,0.073932,0.790903,7.772492,10.677145,6.039720,1.903481,91.480036,0,True,True,40.568525,-105.147430,0.591177,23.008857,2,IDLE,Pack 4 thermal anomaly
1.0.0,472200,2026-08-14-001,FOIL_002,48.467619,0.152445,0.190556,0.000000,147.457560,27.670919,24.446130,23.152757,23.287853,23.260383,33.976169,23.270408,23.535960,22.771269,3862.235267,False,-0.069657,-0.126400,0.933639,-4.316813,3.204486,-0.429857,1.903486,91.480241,0,True,True,40.568525,-105.147430,0.030467,23.024659,2,IDLE,Pack 4 thermal anomaly
1.0.0,472300,2026-08-14-001,FOIL_002,48.467299,0.158703,0.198378,0.000342,750.483192,27.671230,24.446134,23.244175,23.176494,23.363787,34.016551,23.494803,23.519244,22.771271,3867.797570,False,-0.187801,0.062906,0.505134,-5.656107,-13.299735,-15.517393,1.903490,91.480455,0,True,True,40.568525,-105.147430,0.112655,23.040477,2,IDLE,Pack 4 thermal anomaly
1.0.0,472400,2026-08-14-001,FOIL_002,48.466451,0.175403,0.219254,0.000000,266.908231,27.672049,24.446137,23.141346,23.172893,23.230880,34.040051,23.524647,23.519084,22.771273,3852.090233,False,0.033664,0.105308,1.093880,-7.786832,-5.631347,17.673551,1.903495,91.480691,0,True,True,40.568525,-105.147430,0.000000,23.056312,2,IDLE,Pack 4 thermal anomaly
1.0.0,472500,2026-08-14-001,FOIL_002,48.467409,0.156380,0.195475,0.012424,971.463184,27.671136,24.446141,23.139690,23.195621,23.252537,34.100558,23.472336,23.465868,22.771275,3852.797574,False,0.200816,0.123647,1.140903,-7.426570,-5.239791,-3.223093,1.903499,91.480902,0,True,True,40.568525,-105.147430,0.143551,23.072163,2,IDLE,Pack 4 thermal anomaly
1.0.0,472600,2026-08-14-001,FOIL_002,48.466810,0.168158,0.210197,0.039296,1951.160919,27.671716,24.446144,23.068212,23.333640,23.411524,34.023408,23.474555,23.692509,22.771277,3862.151606,False,0.178493,-0.194728,0.865228,2.160664,9.369778,1.591312,1.903504,91.481128,0,True,True,40.568525,-105.147429,0.247505,23.088031,2,IDLE,Pack 4 thermal anomaly
1.0.0,472700,2026-08-14-001,FOIL_002,48.467068,0.162978,0.203723,0.000564,-79.160967,27.671473,24.446148,23.239384,23.180241,23.351983,34.009218,23.463241,23.545352,22.771279,3893.236312,False,0.401319,0.026098,1.060185,-5.702337,-7.810879,46.791736,1.903509,91.481348,0,True,True,40.568525,-105.147429,0.000000,23.103915,2,IDLE,Pack 4 thermal anomaly
1.0.0,472800,2026-08-14-001,FOIL_002,48.467055,0.163174,0.203968,0.004971,684.809727,27.671492,24.446151,23.333416,23.144865,23.291616,33.983081,23.450808,23.484015,22.771281,3877.331233,False,-0.085927,-0.182647,1.090961,18.482278,27.664323,3.881476,1.903513,91.481567,0,True,True,40.568525,-105.147429,0.060634,23.119816,2,IDLE,Pack 4 thermal anomaly
1.0.0,472900,2026-08-14-001,FOIL_002,48.466306,0.177906,0.222383,0.015502,534.727195,27.672215,24.446155,23.388282,23.107880,23.386944,34.046221,23.379077,23.496785,22.771283,3853.615399,False,0.065888,-0.061427,1.160185,-2.754838,15.113131,-6.536383,1.903518,91.481807,0,True,True,40.568525,-105.147429,0.030523,23.135733,2,IDLE,Pack 4 thermal anomaly
1.0.0,473000,2026-08-14-001,FOIL_002,48.466774,0.168568,0.210710,0.054877,2881.215927,27.671772,24.446159,23.142484,23.117800,23.232409,33.990135,23.447543,23.531429,22.771285,3840.854842,False,-0.172087,0.124680,0.812995,-7.935597,21.884384,-48.398270,1.903523,91.482034,0,True,True,40.568526,-105.147429,0.444816,23.151667,2,IDLE,Pack 4 thermal anomaly
1.0.0,473100,2026-08-14-001,FOIL_002,48.467004,0.163950,0.204937,0.013726,741.560355,27.671557,24.446162,23.080308,23.213466,23.429475,34.014527,23.380035,23.572847,22.771286,3874.078040,False,-0.399316,-0.305890,0.990609,40.120160,5.844115,15.561499,1.903527,91.482254,0,True,True,40.568526,-105.147429,0.076735,23.167617,2,IDLE,Pack 4 thermal anomaly
1.0.0,473200,2026-08-14-001,FOIL_002,48.466549,0.172880,0.216100,0.042040,887.192195,27.671999,24.446166,23.234530,23.198332,23.340000,34.039612,23.479385,23.509404,22.771288,3882.410741,False,0.269417,-0.124449,1.255241,16.200777,26.232746,15.876079,1.903532,91.482487,0,True,True,40.568526,-105.147429,0.115970,23.183583,2,IDLE,Pack 4 thermal anomaly
1.0.0,473300,2026-08-14-001,FOIL_002,48.466800,0.167844,0.209806,0.000000,-35.231554,27.671764,24.446169,23.190953,23.254966,23.404276,34.039543,23.426685,23.500419,22.771290,3861.069682,False,-0.256849,-0.236249,1.154446,26.030637,-19.723955,13.013162,1.903537,91.482713,0,True,True,40.568526,-105.147429,0.000000,23.199566,2,IDLE,Pack 4 thermal anomaly
1.0.0,473400,2026-08-14-001,FOIL_002,48.466796,0.167840,0.209800,0.027998,2381.639756,27.671773,24.446173,23.036249,23.202641,23.356005,33.959193,23.406023,23.508897,22.771292,3840.445417,False,-0.169925,-0.156480,1.395041,14.629928,22.886694,-38.423474,1.903541,91.482939,0,True,True,40.568526,-105.147429,0.336922,23.215565,2,IDLE,Pack 4 thermal anomaly
1.0.0,473500,2026-08-14-001,FOIL_002,48.467453,0.154776,0.193470,0.011828,170.492029,27.671148,24.446176,23.098244,23.310909,23.381684,34.118518,23.438447,23.564931,22.771294,3883.144101,False,-0.143438,0.129902,0.831950,7.482732,-26.133788,-1.483254,1.903546,91.483148,0,True,True,40.568526,-105.147429,0.000000,23.231580,2,IDLE,Pack 4 thermal anomaly
1.0.0,473600,2026-08-14-001,FOIL_002,48.466799,0.167636,0.209545,0.000000,-105.169449,27.671780,24.446180,22.976364,23.085636,23.376927,34.098583,23.622298,23.559300,22.771296,3902.242995,False,-0.095788,0.025542,0.897656,14.482339,-26.961471,-12.142473,1.903550,91.483373,0,True,True,40.568526,-105.147429,0.024755,23.247612,2,IDLE,Pack 4 thermal anomaly
1.0.0,473700,2026-08-14-001,FOIL_002,48.467138,0.160863,0.201079,0.029319,-69.953274,27.671461,24.446183,23.174596,23.125167,23.230267,34.068633,23.440794,23.593205,22.771298,3877.074625,False,0.050746,-0.020631,1.080351,30.709905,26.074543,-1.050271,1.903555,91.483590,0,True,True,40.568526,-105.147429,0.000000,23.263660,2,IDLE,Pack 4 thermal anomaly
1.0.0,473800,2026-08-14-001,FOIL_002,48.466564,0.172146,0.215182,0.010559,449.302960,27.672017,24.446187,23.159869,23.190963,23.218690,34.155466,23.488804,23.474745,22.771300,3861.857366,False,-0.148210,-0.141294,1.110512,-4.840944,0.467869,40.730706,1.903560,91.483822,0,True,True,40.568526,-105.147429,0.030758,23.279724,2,IDLE,Pack 4 thermal anomaly
1.0.0,473900,2026-08-14-001,FOIL_002,48.466305,0.177184,0.221480,0.005505,376.402806,27.672270,24.446191,23.124751,23.279817,23.184800,34.277827,23.537213,23.523298,22.771302,3859.179472,False,0.218258,-0.367086,0.893574,4.166297,8.013148,15.884107,1.903565,91.484060,0,True,True,40.568526,-105.147429,0.077673,23.295805,2,IDLE,Pack 4 thermal anomaly
1.0.0,474000,2026-08-14-001,FOIL_002,48.466213,0.178923,0.223654,0.023500,2032.911034,27.672364,24.446194,23.157757,23.314102,23.278438,33.961856,23.529180,23.522809,22.771304,3867.058028,False,-0.161108,-0.119182,0.845773,3.590268,-15.609895,9.838984,1.903569,91.484301,0,True,True,40.568527,-105.147429,0.264088,23.311901,2,IDLE,Pack 4 thermal anomaly
1.0.0,474100,2026-08-14-001,FOIL_002,48.466937,0.164535,0.205669,0.016939,169.049458,27.671676,24.446198,23.128403,23.230030,23.228546,34.146085,23.347604,23.584873,22.771306,3862.027835,False,-0.077606,0.390962,0.799138,-26.115374,28.973020,20.425791,1.903574,91.484522,0,True,True,40.568527,-105.147429,0.000000,23.328014,2,IDLE,Pack 4 thermal anomaly
1.0.0,474200,2026-08-14-001,FOIL_002,48.466544,0.172217,0.215271,0.038857,2085.450234,27.672057,24.446202,23.031691,23.172193,23.206822,33.973001,23.451270,23.606985,22.771308,3869.414555,False,-0.006802,-0.036233,0.965493,19.105145,10.470251,11.134635,1.903579,91.484754,0,True,True,40.568527,-105.147429,0.341062,23.344143,2,IDLE,Pack 4 thermal anomaly
1.0.0,474300,2026-08-14-001,FOIL_002,48.465523,0.192338,0.240422,0.047968,2278.992669,27.673043,24.446206,23.044772,23.358928,23.378644,34.097332,23.381798,23.544458,22.771310,3854.290109,False,-0.044511,-0.247074,1.040528,30.938725,-13.955543,4.710830,1.903584,91.485013,0,True,True,40.568527,-105.147428,0.353948,23.360288,2,IDLE,Pack 4 thermal anomaly
1.0.0,474400,2026-08-14-001,FOIL_002,48.467400,0.155152,0.193939,0.036039,2660.299512,27.671249,24.446209,23.108645,23.302776,23.182103,34.117307,23.534933,23.639809,22.771311,3856.060185,False,0.199141,-0.019035,1.010828,-19.208792,-17.683022,18.155236,1.903588,91.485222,0,True,True,40.568528,-105.147428,0.366899,23.376449,2,IDLE,Pack 4 thermal anomaly
1.0.0,474500,2026-08-14-001,FOIL_002,48.467219,0.158653,0.198317,0.008694,117.416549,27.671427,24.446212,23.078931,23.181376,23.243380,33.995408,23.486657,23.575394,22.771313,3808.577217,False,-0.348683,-0.000572,0.950053,-20.355948,25.543895,-23.587315,1.903593,91.485436,0,True,True,40.568528,-105.147428,0.000000,23.392626,2,IDLE,Pack 4 thermal anomaly
1.0.0,474600,2026-08-14-001,FOIL_002,48.467387,0.155256,0.194070,0.002500,98.187736,27.671271,24.446216,23.147407,23.179291,23.409888,34.059905,23.475105,23.483357,22.771315,3842.383273,False,-0.018958,0.252082,1.047897,17.192127,17.793834,-22.638214,1.903597,91.485645,0,True,True,40.568528,-105.147428,0.018258,23.408820,2,IDLE,Pack 4 thermal anomaly
1.0.0,474700,2026-08-14-001,FOIL_002,48.467461,0.153728,0.192160,0.027508,1370.159962,27.671205,24.446219,23.156844,23.242707,23.305358,34.039743,23.253889,23.558635,22.771317,3826.923977,False,0.008356,0.109386,1.274502,22.235498,5.394523,5.389122,1.903601,91.485852,0,True,True,40.568528,-105.147428,0.227587,23.425029,2,IDLE,Pack 4 thermal anomaly
1.0.0,474800,2026-08-14-001,FOIL_002,48.467043,0.161932,0.202415,0.024327,453.549803,27.671612,24.446222,23.117183,23.143468,23.438454,33.983994,23.448046,23.679875,22.771319,3875.241196,False,-0.024019,-0.024675,1.139679,-3.128232,-13.031126,25.585272,1.903606,91.486070,0,True,True,40.568528,-105.147428,0.063891,23.441254,2,IDLE,Pack 4 thermal anomaly
1.0.0,474900,2026-08-14-001,FOIL_002,48.467168,0.159371,0.199214,0.070149,3023.549504,27.671496,24.446226,23.130651,23.235276,23.336785,34.146892,23.512651,23.513963,22.771320,3859.756380,False,-0.047293,-0.215047,1.144202,-4.562720,3.722373,-2.379310,1.903610,91.486284,0,True,True,40.568528,-105.147428,0.466416,23.457496,2,IDLE,Pack 4 thermal anomaly
1.0.0,475000,2026-08-14-001,FOIL_002,48.466487,0.172771,0.215964,0.025696,1365.864392,27.672155,24.446229,23.205845,23.141608,23.372541,34.038388,23.373177,23.436212,22.771322,3885.122605,False,0.020749,-0.034330,1.016556,12.721790,28.854406,-31.810621,1.903615,91.486517,0,True,True,40.568528,-105.147428,0.187997,23.473753,2,IDLE,Pack 4 thermal anomaly
1.0.0,475100,2026-08-14-001,FOIL_002,48.467695,0.148812,0.186014,0.000000,59.706079,27.671002,24.446233,23.057282,23.328506,23.267393,34.005732,23.306509,23.506658,22.771324,3877.362444,False,-0.131770,0.028647,1.225425,6.099000,-49.563477,1.224731,1.903619,91.486717,0,True,True,40.568528,-105.147428,0.000000,23.490026,2,IDLE,Pack 4 thermal anomaly
1.0.0,475200,2026-08-14-001,FOIL_002,48.466889,0.164680,0.205850,0.048635,4088.821813,27.671780,24.446236,23.180889,23.424003,23.184812,34.109362,23.469917,23.527159,22.771326,3874.466741,False,-0.024129,-0.056382,0.814680,-36.609429,-16.367929,-15.953612,1.903624,91.486939,0,True,True,40.568529,-105.147427,0.605127,23.506316,2,IDLE,Pack 4 thermal anomaly
1.0.0,475300,2026-08-14-001,FOIL_002,48.467049,0.161449,0.201811,0.012906,283.357774,27.671632,24.446240,23.142380,23.306172,23.224620,34.074206,23.344382,23.504439,22.771328,3885.147654,False,0.416428,-0.060972,1.238148,-10.317252,8.603752,1.241260,1.903628,91.487156,0,True,True,40.568529,-105.147427,0.069811,23.522621,2,IDLE,Pack 4 thermal anomaly
1.0.0,475400,2026-08-14-001,FOIL_002,48.466016,0.181799,0.227248,0.017975,1645.017479,27.672628,24.446243,22.996099,23.076399,23.398938,34.039371,23.456811,23.514916,22.771330,3840.298499,False,0.011007,0.071227,1.256531,-20.429155,-5.750234,0.449643,1.903633,91.487401,0,True,True,40.568529,-105.147427,0.207771,23.538942,2,IDLE,Pack 4 thermal anomaly
1.0.0,475500,2026-08-14-001,FOIL_002,48.467976,0.142965,0.178706,0.000000,29.146044,27.670754,24.446246,23.253097,23.465537,23.255564,34.064315,23.326253,23.474789,22.771331,3859.420152,False,-0.016770,-0.119327,1.118760,-0.241101,-19.906630,38.383341,1.903637,91.487594,0,True,True,40.568529,-105.147427,0.000000,23.555279,2,IDLE,Pack 4 thermal anomaly
1.0.0,475600,2026-08-14-001,FOIL_002,48.466933,0.163518,0.204398,0.000883,-6.010618,27.671758,24.446250,23.028966,23.252617,23.403953,33.965322,23.640804,23.685946,22.771333,3838.272408,False,0.240164,0.196679,0.936068,23.737085,13.412863,-17.975085,1.903642,91.487814,0,True,True,40.568529,-105.147427,0.000000,23.571632,2,IDLE,Pack 4 thermal anomaly
1.0.0,475700,2026-08-14-001,FOIL_002,48.467896,0.144409,0.180511,0.072377,3345.901644,27.670840,24.446253,23.145229,23.269574,23.383196,33.960705,23.551483,23.574013,22.771335,3854.748841,False,0.163058,0.123804,0.894551,-13.344768,11.404205,12.453322,1.903646,91.488008,0,True,True,40.568529,-105.147427,0.473419,23.588000,2,IDLE,Pack 4 thermal anomaly
1.0.0,475800,2026-08-14-001,FOIL_002,48.466557,0.170817,0.213521,0.045135,1650.649330,27.672129,24.446257,23.151209,23.207651,23.242355,34.112411,23.468554,23.662003,22.771337,3878.068336,False,0.311542,-0.116482,1.072459,-18.116926,-19.127608,18.234234,1.903651,91.488238,0,True,True,40.568530,-105.147427,0.218112,23.604385,2,IDLE,Pack 4 thermal anomaly
1.0.0,475900,2026-08-14-001,FOIL_002,48.466762,0.166687,0.208359,0.039218,1239.649972,27.671938,24.446260,23.094543,23.333734,23.404423,34.130574,23.467759,23.476204,22.771339,3856.926583,False,0.049905,-0.255343,1.102211,-14.633225,10.711725,-16.543546,1.903655,91.488463,0,True,True,40.568530,-105.147427,0.151022,23.620785,2,IDLE,Pack 4 thermal anomaly
1.0.0,476000,2026-08-14-001,FOIL_002,48.467143,0.159087,0.198859,0.000000,124.463351,27.671578,24.446264,23.074864,23.142803,23.346392,34.093804,23.449596,23.473977,22.771341,3853.057819,False,-0.028865,-0.061715,1.152320,7.157174,-9.212157,-5.292744,1.903660,91.488677,0,True,True,40.568530,-105.147427,0.000000,23.637201,2,IDLE,Pack 4 thermal anomaly
1.0.0,476100,2026-08-14-001,FOIL_002,48.467067,0.160525,0.200656,0.001621,-58.389031,27.671657,24.446267,23.077366,23.175085,23.345344,34.097318,23.409791,23.586404,22.771342,3855.368968,False,-0.226765,-0.094879,0.921878,34.692377,-13.822827,-27.596406,1.903664,91.488893,0,True,True,40.568530,-105.147427,0.000000,23.653632,2,IDLE,Pack 4 thermal anomaly
1.0.0,476200,2026-08-14-001,FOIL_002,48.466741,0.166899,0.208624,0.009345,764.771267,27.671975,24.446271,23.072015,23.115749,23.162053,34.091483,23.359713,23.495070,22.771344,3860.478634,False,-0.016756,-0.020263,1.038513,-7.470635,-10.780892,-22.767945,1.903669,91.489118,0,True,True,40.568530,-105.147427,0.124898,23.670079,2,IDLE,Pack 4 thermal anomaly
1.0.0,476300,2026-08-14-001,FOIL_002,48.466953,0.162622,0.203277,0.025480,2591.726839,27.671776,24.446274,23.174430,23.255727,23.220907,33.989509,23.413684,23.462588,22.771346,3874.059394,False,-0.093498,0.435740,1.078463,10.630330,9.100763,-6.491865,1.903673,91.489336,0,True,True,40.568530,-105.147427,0.336393,23.686542,2,IDLE,Pack 4 thermal anomaly
1.0.0,476400,2026-08-14-001,FOIL_002,48.467694,0.147912,0.184890,0.014115,1520.142832,27.671071,24.446277,23.158501,23.236464,23.299379,34.016495,23.437576,23.597382,22.771348,3862.880868,False,0.038188,-0.070572,0.650329,6.434935,1.196667,15.598635,1.903677,91.489536,0,True,True,40.568530,-105.147427,0.202089,23.703021,2,IDLE,Pack 4 thermal anomaly
1.0.0,476500,2026-08-14-001,FOIL_002,48.468023,0.141342,0.176678,0.036822,1406.217783,27.670760,24.446280,23.039295,23.123508,23.166582,34.098924,23.471847,23.565765,22.771349,3851.107559,False,0.037586,0.233310,1.013512,19.753827,28.661346,7.327075,1.903681,91.489726,0,True,True,40.568530,-105.147427,0.221153,23.719515,2,IDLE,Pack 4 thermal anomaly
1.0.0,476600,2026-08-14-001,FOIL_002,48.465919,0.182862,0.228577,0.003596,174.674312,27.672782,24.446284,23.242664,23.060414,23.227864,34.182434,23.417416,23.384617,22.771352,3842.842350,False,0.102721,-0.024724,0.881286,8.146320,23.777622,18.038021,1.903686,91.489972,0,True,True,40.568530,-105.147427,0.000000,23.736025,2,IDLE,Pack 4 thermal anomaly
1.0.0,476700,2026-08-14-001,FOIL_002,48.466303,0.175200,0.219000,0.000000,-345.211374,27.672420,24.446288,23.167887,23.293854,23.191560,34.053686,23.409190,23.379275,22.771353,3873.910524,False,0.267007,-0.218297,0.851925,7.581861,1.804221,-11.259752,1.903691,91.490208,0,True,True,40.568530,-105.147427,0.000000,23.752551,2,IDLE,Pack 4 thermal anomaly
1.0.0,476800,2026-08-14-001,FOIL_002,48.466936,0.162608,0.203260,0.004637,101.829854,27.671819,24.446291,23.069779,23.210844,23.274414,34.177823,23.484070,23.447849,22.771355,3848.936927,False,0.377979,0.258728,1.144247,26.157630,1.128373,1.940816,1.903696,91.490427,0,True,True,40.568530,-105.147427,0.000000,23.769092,2,IDLE,Pack 4 thermal anomaly
1.0.0,476900,2026-08-14-001,FOIL_002,48.466142,0.178230,0.222787,0.043974,1419.022913,27.672586,24.446295,23.207071,23.182805,23.235624,34.028928,23.540682,23.519951,22.771357,3869.497737,False,-0.230759,0.227064,0.969108,7.409811,-8.100447,-13.455185,1.903701,91.490667,0,True,True,40.568531,-105.147426,0.218099,23.785648,2,IDLE,Pack 4 thermal anomaly
1.0.0,477000,2026-08-14-001,FOIL_002,48.466303,0.174957,0.218697,0.000000,155.346056,27.672436,24.446299,23.113203,23.118225,23.189409,34.056825,23.418980,23.518484,22.771359,3841.471693,False,-0.071277,0.226040,1.099618,7.139752,27.361354,10.627687,1.903706,91.490902,0,True,True,40.568531,-105.147426,0.012218,23.802221,2,IDLE,Pack 4 thermal anomaly
1.0.0,477100,2026-08-14-001,FOIL_002,48.465855,0.183745,0.229681,0.021887,2542.994046,27.672872,24.446303,23.138254,23.213837,23.205090,34.144534,23.284715,23.508332,22.771361,3857.078262,False,-0.024444,0.095394,1.320504,-50.749277,-28.649562,0.340242,1.903711,91.491150,0,True,True,40.568531,-105.147426,0.385333,23.818808,2,IDLE,Pack 4 thermal anomaly
1.0.0,477200,2026-08-14-001,FOIL_002,48.466894,0.163129,0.203911,0.037965,1972.707394,27.671882,24.446306,23.034655,23.206340,23.130889,34.213740,23.539888,23.526858,22.771363,3856.789553,False,0.027165,0.079716,1.069860,9.313313,4.398915,-3.895501,1.903715,91.491369,0,True,True,40.568531,-105.147426,0.310710,23.835411,2,IDLE,Pack 4 thermal anomaly
1.0.0,477300,2026-08-14-001,FOIL_002,48.467747,0.146194,0.182742,0.068540,4627.023656,27.671069,24.446309,23.170284,23.198232,23.293391,34.095046,23.444150,23.465078,22.771365,3858.411997,False,-0.014381,-0.164389,1.037072,-7.451491,-8.562402,33.217946,1.903719,91.491566,0,True,True,40.568532,-105.147426,0.668180,23.852030,2,IDLE,Pack 4 thermal anomaly
1.0.0,477400,2026-08-14-001,FOIL_002,48.466063,0.179417,0.224271,0.049089,1532.948610,27.672689,24.446313,23.243445,23.292636,23.322884,34.048038,23.480303,23.494599,22.771367,3866.455270,False,0.032638,-0.008129,0.496318,4.610191,-5.267680,-30.823621,1.903724,91.491808,0,True,True,40.568532,-105.147426,0.198468,23.868664,2,IDLE,Pack 4 thermal anomaly
1.0.0,477500,2026-08-14-001,FOIL_002,48.466189,0.176839,0.221049,0.000000,218.170140,27.672573,24.446317,22.983446,23.276812,23.206897,34.138356,23.454882,23.579818,22.771369,3873.646942,False,0.265987,-0.034883,1.036298,-33.719993,-19.069659,-36.618318,1.903729,91.492046,0,True,True,40.568532,-105.147426,0.046535,23.885313,2,IDLE,Pack 4 thermal anomaly
1.0.0,477600,2026-08-14-001,FOIL_002,48.466699,0.166687,0.208359,0.046981,2618.432263,27.672090,24.446320,23.168003,23.180655,23.281149,34.164263,23.347485,23.527693,22.771371,3854.376488,False,-0.260007,0.167551,0.899609,-4.701293,-18.548951,15.129135,1.903734,91.492270,0,True,True,40.568532,-105.147425,0.414661,23.901978,2,IDLE,Pack 4 thermal anomaly
1.0.0,477700,2026-08-14-001,FOIL_002,48.466198,0.176518,0.220648,0.039013,1933.169087,27.672576,24.446324,23.157049,23.257102,23.323822,34.164701,23.443458,23.516352,22.771373,3831.930614,False,-0.055327,0.089949,0.646374,1.638188,3.647074,19.603301,1.903739,91.492508,0,True,True,40.568533,-105.147425,0.255315,23.918658,2,IDLE,Pack 4 thermal anomaly
1.0.0,477800,2026-08-14-001,FOIL_002,48.466172,0.176944,0.221180,0.028861,904.430408,27.672607,24.446328,23.115664,23.192558,23.249542,34.157471,23.458051,23.439268,22.771375,3859.824107,False,0.156721,0.179789,1.147503,-22.583063,-14.507458,-22.509205,1.903744,91.492746,0,True,True,40.568533,-105.147425,0.125822,23.935354,2,IDLE,Pack 4 thermal anomaly
1.0.0,477900,2026-08-14-001,FOIL_002,48.466980,0.160890,0.201113,0.022710,2624.345428,27.671837,24.446331,23.271325,22.995208,23.230884,34.145236,23.453480,23.536242,22.771377,3822.775368,False,-0.416009,-0.011428,0.719853,-2.697426,19.419902,19.012578,1.903748,91.492963,0,True,True,40.568533,-105.147425,0.418637,23.952064,2,IDLE,Pack 4 thermal anomaly
1.0.0,478000,2026-08-14-001,FOIL_002,48.466579,0.168748,0.210935,0.071083,1643.825483,27.672227,24.446335,23.231984,23.054044,23.245547,34.200249,23.389090,23.492493,22.771379,3863.479805,False,0.165238,-0.003117,1.027656,-21.642118,7.513069,2.588724,1.903753,91.493190,0,True,True,40.568533,-105.147425,0.262403,23.968790,2,IDLE,Pack 4 thermal anomaly
1.0.0,478100,2026-08-14-001,FOIL_002,48.466398,0.172254,0.215318,0.001961,-65.496772,27.672406,24.446339,23.244243,23.180301,23.508015,34.140180,23.403582,23.666655,22.771381,3846.764893,False,0.371053,0.007997,0.709710,5.557472,-14.114653,1.821737,1.903758,91.493422,0,True,True,40.568533,-105.147425,0.000000,23.985532,2,IDLE,Pack 4 thermal anomaly
1.0.0,478200,2026-08-14-001,FOIL_002,48.466509,0.169987,0.212483,0.000000,476.242039,27.672306,24.446342,23.130146,23.215637,23.228249,34.310287,23.396376,23.509937,22.771383,3872.366379,False,-0.028052,-0.095434,0.979466,10.646890,-27.612252,-0.339543,1.903762,91.493651,0,True,True,40.568533,-105.147425,0.076261,24.002288,2,IDLE,Pack 4 thermal anomaly
1.0.0,478300,2026-08-14-001,FOIL_002,48.465661,0.186669,0.233336,0.052183,2576.441288,27.673124,24.446346,23.283505,23.275600,23.257378,34.014673,23.392440,23.480371,22.771385,3853.867368,False,0.155451,0.258524,1.076120,20.985767,-25.276597,-11.020780,1.903768,91.493902,0,True,True,40.568534,-105.147425,0.376932,24.019060,2,IDLE,Pack 4 thermal anomaly
